transaction_id,customer_id,customer_success_rate,customer_lifetime_value,amount,payment_method,failure_reason,retry_count,transaction_hour,recovered
2704,11035,0.68226530235499,3394.3170090441135,2111.990300987916,UPI,Technical Error,1,4,1
2705,10475,0.6324679610962733,4313.16764745749,1078.432343547006,NetBanking,Network Error,2,5,1
2706,11617,0.7001195896652673,9041.256406731402,4689.929589117776,Card,Expired Card,1,18,0
2707,12626,0.4390608495968684,2120.1353782817664,9149.797552190385,UPI,Insufficient Funds,1,1,0
2708,11979,0.7184891982588388,5497.936179254983,5579.231938207585,UPI,Insufficient Funds,1,8,0
2709,11076,0.7037864744216041,7565.832314411026,5420.41185754826,UPI,Technical Error,1,23,0
2710,10205,0.7306410958372549,2851.1078652301576,1886.3727699321585,UPI,Technical Error,3,21,0
2711,12962,0.6504758827324603,6890.205986073667,5933.447026496755,NetBanking,Technical Error,1,20,0
2712,10744,0.5418251946752477,11845.7320437738,4264.766360650944,UPI,Expired Card,1,10,0
2713,10912,0.8097983212826438,12425.439844177099,7064.913504558703,Wallet,Bank Declined,2,3,0
2714,10053,0.5354034432806355,6294.261305881733,3290.122003560037,NetBanking,Expired Card,1,21,0
2715,11603,0.7312116996251301,2639.606688682107,5414.130532056835,Card,Insufficient Funds,1,13,0
2716,11826,0.7033416549004401,4399.154007245405,1838.6181261424874,UPI,Expired Card,3,15,0
2717,10343,0.6565087012135021,4495.812999700382,5975.161975941918,UPI,Network Error,1,0,1
2718,11192,0.5261332747197361,5305.628839004688,845.8653791938966,Card,Insufficient Funds,3,6,0
2719,11932,0.3670064885770707,7688.006872059685,2133.1103015953927,UPI,Technical Error,3,1,1
2720,11184,0.7439210008721927,5350.291185673218,1484.2357414055846,Wallet,Bank Declined,1,12,1
2721,10702,0.7659621277387826,9512.481252147423,99297.0760067579,UPI,Insufficient Funds,1,16,0
2722,12574,0.7978720377752699,1818.1044511300054,5722.34239892224,Card,Insufficient Funds,3,16,1
2723,11310,0.7751604248572042,3325.564272754902,1008.4708863147841,Card,Insufficient Funds,1,1,0
2724,11898,0.8084563228929486,22240.54818842091,759.2035252911666,NetBanking,Technical Error,2,10,1
2725,12459,0.7463094358497989,13023.268176968539,520.244762048506,Card,Network Error,1,18,1
2726,12616,0.5787306627395784,4516.589112801456,953.6292135334335,Card,Expired Card,0,18,0
2727,10198,0.7304892409169704,4479.723562989935,1275.681884021682,Wallet,Bank Declined,1,9,1
2728,12822,0.7656443113863661,9748.6660067507,1123.9973937605334,UPI,Technical Error,1,7,1
2729,10388,0.7574565996741053,43915.18472527995,1868.4455661728728,UPI,Expired Card,1,16,0
2730,10473,0.7125850799029596,2546.3560791120713,6867.130151241568,UPI,Insufficient Funds,1,4,0
2731,11404,0.7992366332560021,43294.23945194149,2442.7238374498033,Card,Insufficient Funds,2,12,0
2732,10764,0.8038898502656636,6438.218921742059,6080.859700573891,UPI,Bank Declined,1,4,0
2733,11654,0.5216496510974115,11632.11350948757,1027.5299720478913,UPI,Expired Card,0,22,0
2734,10591,0.3890472267899614,9393.817604520711,2033.376894651657,UPI,Technical Error,2,22,0
2735,11848,0.6527665680436291,5030.496909349571,1166.7875038114641,NetBanking,Bank Declined,3,23,0
2736,11095,0.7361797119246869,3039.178674559139,4641.168253062658,Card,Insufficient Funds,0,1,0
2737,10981,0.6863778007617815,30843.472652366643,2487.0329906007496,NetBanking,Technical Error,1,1,1
2738,10167,0.7282518780125468,11588.062246028518,17554.71767093076,UPI,Network Error,3,17,0
2739,10283,0.8486723648875614,5412.920310506896,1524.7312006398806,Card,Insufficient Funds,1,8,0
2740,12871,0.7741927989592267,4340.203770982751,1054.0518624730212,Card,Technical Error,1,9,1
2741,11198,0.861456552614254,5245.536733071963,4010.774978636906,Card,Expired Card,1,8,0
2742,11243,0.897389488893308,9000.317171158256,2499.354033577571,UPI,Insufficient Funds,0,23,1
2743,10890,0.6773341372780305,16733.026328162327,4927.128704250653,UPI,Bank Declined,2,13,0
2744,12181,0.7648503992167947,3845.7406307687256,2802.6702422114554,Wallet,Technical Error,1,0,1
2745,11654,0.5216496510974115,11632.11350948757,2589.7311108917547,NetBanking,Network Error,2,14,1
2746,10121,0.3914791076287776,32394.62074935469,1528.4823717623758,UPI,Expired Card,0,0,0
2747,10832,0.5933309800979394,13583.217200424144,2276.536210942235,Wallet,Expired Card,0,10,0
2748,11922,0.7825819550336961,10492.681561924837,645.6974005127206,UPI,Insufficient Funds,0,7,1
2749,11021,0.550768148837375,7046.275559138816,9874.083248623923,UPI,Technical Error,1,1,1
2750,11993,0.49321277038163347,5537.0280378712105,10611.337043994561,NetBanking,Technical Error,1,22,0
2751,10894,0.8487933515455448,6764.078948576054,7612.1888425865645,UPI,Insufficient Funds,2,0,1
2752,11515,0.8419447607015446,9114.363632330871,1885.8949185243803,UPI,Insufficient Funds,2,5,1
2753,10288,0.7100896487246434,4365.855561876931,1590.3931470048944,UPI,Network Error,1,20,1
2754,11076,0.7037864744216041,7565.832314411026,4910.324989591613,Card,Bank Declined,1,23,0
2755,11371,0.8638411987853318,5990.455524927567,1150.9761411260038,UPI,Network Error,2,23,1
2756,11074,0.8694240419565643,2131.067784918185,9289.665977797078,UPI,Insufficient Funds,1,9,0
2757,10838,0.678783507273222,11935.856931041926,275.5860950088183,Wallet,Network Error,1,2,1
2758,12959,0.8289254188666009,5524.73181387179,1897.0651380280224,UPI,Bank Declined,0,18,1
2759,10039,0.5509360175625836,9766.68485757687,1028.0379169807636,UPI,Expired Card,0,9,0
2760,12297,0.8148495942634411,4571.904528922398,10372.485229945509,NetBanking,Bank Declined,0,23,1
2761,12265,0.6154366299194007,22942.013581588544,8720.873075419388,UPI,Expired Card,4,10,0
2762,10178,0.847209765234481,18029.26091061822,5241.554237947133,UPI,Bank Declined,1,7,0
2763,10182,0.8039303499376175,9208.450184309833,20244.254526186694,Wallet,Network Error,1,21,1
2764,11759,0.7903494328828754,52623.641316817775,3010.953195382809,Wallet,Bank Declined,1,0,1
2765,11187,0.5948193764266679,2623.7526881357635,5604.123359129312,UPI,Technical Error,0,8,0
2766,11769,0.3921990667674144,7190.274507957441,603.2984586832812,NetBanking,Technical Error,0,23,0
2767,11400,0.7035418184989042,5761.420321267253,2164.3341428988906,NetBanking,Technical Error,1,6,1
2768,10704,0.6856033446386959,2915.04370480151,3327.7246425757066,Card,Network Error,2,0,1
2769,10496,0.7270834348299029,19930.164859594857,1191.8803966943956,Card,Bank Declined,1,0,0
2770,10596,0.6473386645259913,4599.1763104341335,3848.8221168473406,UPI,Network Error,2,11,0
2771,12508,0.6233910057388973,8892.481071925175,416.2395473448552,UPI,Expired Card,0,0,0
2772,10473,0.7125850799029596,2546.3560791120713,4915.415916251728,Card,Network Error,0,11,0
2773,10684,0.5980805297360079,50872.17804194605,1930.1875975636126,NetBanking,Expired Card,3,15,0
2774,11060,0.755039276219803,6780.070022277273,1356.4834251912325,Card,Bank Declined,0,0,0
2775,11622,0.6172915557590543,17835.782026538818,6268.956739234453,UPI,Technical Error,0,5,1
2776,11664,0.7842973836861192,9731.780723267444,12885.245405437587,UPI,Technical Error,2,16,1
2777,10318,0.8842422955328425,7058.296369898105,7272.1875897489035,Card,Technical Error,1,18,0
2778,11435,0.6936222837547241,3188.014235176174,1324.1988542283457,Card,Technical Error,1,12,0
2779,12403,0.8191368123517172,13197.355966240897,5814.7590605803825,UPI,Network Error,1,10,1
2780,11694,0.5792596618748902,5748.755520926962,2307.795935166432,Card,Technical Error,0,12,1
2781,12664,0.756196090550403,13856.076494553994,9222.784872136217,Card,Expired Card,1,1,0
2782,11988,0.5443556805186479,7187.0011617315595,3718.6517769101742,UPI,Bank Declined,1,22,1
2783,10228,0.6555571526242359,7204.308866266098,682.2682742946592,UPI,Expired Card,0,19,0
2784,10728,0.9556017874792462,37214.067735771256,2340.0864714711465,UPI,Insufficient Funds,5,14,0
2785,11287,0.8824369634318839,1749.4705792199193,1305.9940453699357,Wallet,Insufficient Funds,1,4,0
2786,11510,0.4659392017012844,3842.976251762931,1370.2917473946,UPI,Network Error,2,6,1
2787,10560,0.6583231268111082,2916.2844649082435,2153.968568914252,Card,Technical Error,0,10,1
2788,11375,0.5661986838021644,9353.99415471929,3921.434533319357,Card,Insufficient Funds,2,17,0
2789,11465,0.8041385778260177,20012.848048066026,7391.222751254707,UPI,Technical Error,0,3,1
2790,12682,0.671449295484405,3149.8043834808086,1762.6540951216084,UPI,Network Error,3,11,1
2791,12506,0.9706609604302887,6054.805991049351,10023.381702113575,Card,Bank Declined,0,8,0
2792,10024,0.649968292033189,4105.461329012195,543.2645815980097,Card,Bank Declined,3,2,0
2793,11154,0.8032663935895378,16425.77806458847,1289.6209812089112,UPI,Insufficient Funds,1,21,0
2794,10369,0.6957844207891759,14861.301690427033,23115.593492311655,UPI,Network Error,1,19,1
2795,11459,0.7175655774812858,8692.038738619263,950.8793469196565,Card,Network Error,2,23,1
2796,11011,0.8570075545263852,8363.891217630027,10417.861094151269,Card,Bank Declined,2,13,0
2797,10610,0.8541161559797599,2690.411186995556,2904.511209025604,UPI,Expired Card,3,17,0
2798,11375,0.5661986838021644,9353.99415471929,2777.0398481885827,Card,Technical Error,0,4,1
2799,11825,0.6915406830521916,5201.442360005265,7595.122659826993,Wallet,Network Error,2,15,0
2800,12035,0.7726145700761047,1374.9163505293707,6602.249990277747,UPI,Network Error,3,11,1
2801,11220,0.9586003984464095,21171.166740977173,11313.492460071546,Card,Insufficient Funds,1,3,0
2802,12156,0.8326031047320085,4319.656295724766,2328.418755820162,Card,Network Error,3,14,0
2803,11883,0.389367019341667,39548.423921399306,3439.1889670711034,UPI,Expired Card,1,22,0
2804,11946,0.6049007913788295,10389.087751903722,2321.1235014944327,NetBanking,Expired Card,4,5,1
2805,10719,0.691838202827879,15221.380362362539,980.5497693739571,NetBanking,Insufficient Funds,0,7,0
2806,11105,0.6219879714898671,12783.635011119171,3535.566235972323,NetBanking,Insufficient Funds,1,18,1
2807,11560,0.7346960915875511,4446.039881406312,2527.8208395704596,UPI,Expired Card,1,2,0
2808,12479,0.6594227237707172,7029.193861143596,458.8004198150928,NetBanking,Insufficient Funds,1,14,0
2809,11920,0.665508873411832,39860.06436296222,9039.810977398847,UPI,Network Error,1,15,0
2810,10635,0.6523342793183734,4873.144557092834,3456.8160216455226,UPI,Insufficient Funds,1,18,0
2811,11172,0.29131389369405714,5556.591931325301,1479.9612196209487,UPI,Technical Error,1,10,0
2812,11753,0.7912176378476387,11604.879271826238,4156.486025917967,Wallet,Insufficient Funds,1,0,0
2813,12414,0.5947773587401356,3498.3277152554588,1764.9716455126957,UPI,Network Error,1,9,0
2814,12972,0.5611426216588187,12347.013003394974,3646.395840748137,NetBanking,Insufficient Funds,1,7,0
2815,12461,0.8281589110126388,18194.875312079534,11934.69840206268,UPI,Insufficient Funds,0,7,0
2816,11926,0.826735985367005,14266.79898016793,4441.513118913895,NetBanking,Network Error,0,6,1
2817,10355,0.8958457996133172,8060.8086968551725,1831.5800504276137,UPI,Insufficient Funds,0,15,0
2818,12058,0.7899479620235373,7132.252352911371,1063.2144752925965,UPI,Insufficient Funds,1,18,0
2819,11439,0.7443740222756232,2856.4996427920405,1459.2261187581548,Wallet,Insufficient Funds,2,22,0
2820,11594,0.7776926518399323,8712.298101574324,6714.59654027496,UPI,Insufficient Funds,0,15,1
2821,11675,0.6170096404531192,12717.044171192088,2817.005897256105,Card,Expired Card,0,13,0
2822,11870,0.7707753033161653,3977.8779870886924,5217.391668349494,NetBanking,Network Error,1,22,0
2823,11145,0.4669719336250205,6954.966955900346,2253.7435053215618,NetBanking,Expired Card,2,6,0
2824,12112,0.41400262634734414,18745.805614014895,1172.1698517855243,Card,Bank Declined,1,3,1
2825,10124,0.6028299057698407,8384.649055764081,5426.22197083965,Card,Insufficient Funds,1,20,0
2826,10311,0.7310600516556908,3036.0016757402827,1327.5663443637818,Card,Technical Error,0,20,0
2827,10774,0.6073613737212475,4842.9646841807935,1982.4092708750366,UPI,Insufficient Funds,2,19,0
2828,12920,0.6081929314410003,9079.319357092803,876.629811197883,UPI,Network Error,1,16,1
2829,11473,0.8390778264576311,11660.23696332152,1170.0475103173255,UPI,Insufficient Funds,0,17,1
2830,11831,0.5680809300364693,9936.675490213784,7300.679698412303,UPI,Technical Error,2,17,0
2831,10693,0.5310209886127204,23025.978383729347,8500.360066504114,UPI,Expired Card,1,13,0
2832,11182,0.788862459622959,64127.75225925875,8879.279975083778,UPI,Expired Card,0,20,0
2833,11376,0.6229744959923148,11929.325014096856,8909.967046432763,UPI,Network Error,0,2,1
2834,11843,0.8635443170813283,4988.4403770504905,2092.193323494332,UPI,Network Error,0,17,1
2835,10989,0.8590256913401279,25325.33091909827,5798.722827062443,Card,Insufficient Funds,0,4,0
2836,12846,0.648300496560423,6119.04546776362,8543.170801283239,UPI,Technical Error,3,1,1
2837,12721,0.5518995262824498,5060.011385360277,1245.6477878084715,NetBanking,Expired Card,1,2,0
2838,11752,0.6057250848348215,11058.986594255379,3618.3460070676124,NetBanking,Bank Declined,1,6,1
2839,12959,0.8289254188666009,5524.73181387179,2623.8828266795144,UPI,Technical Error,1,11,0
2840,12453,0.7300924509958234,4390.844213075845,458.8163269130906,UPI,Technical Error,0,8,1
2841,11716,0.7560577141463901,4599.200005437161,4128.408760879379,Card,Technical Error,0,22,1
2842,11626,0.9704181753905036,9095.059478112264,1458.8861916931808,Wallet,Technical Error,2,19,0
2843,12684,0.6566175391130136,8055.239942598237,8528.974241860611,UPI,Insufficient Funds,1,21,0
2844,10889,0.8355752061136917,19620.494254678015,1390.8183978942857,UPI,Technical Error,2,16,1
2845,11378,0.8365624519462806,12997.75900513605,4142.734887952183,UPI,Insufficient Funds,1,0,0
2846,10488,0.4823857448141909,6235.115991972795,3334.839328325639,Card,Technical Error,3,2,0
2847,12286,0.685499078942538,12383.509785562657,532.1982180950082,Wallet,Insufficient Funds,1,20,1
2848,10179,0.5618910367331414,14968.713290012935,2163.880381447286,NetBanking,Expired Card,4,5,0
2849,11442,0.9057143168048004,8973.711041019498,4261.082060152448,Card,Technical Error,2,9,0
2850,11707,0.5841880309267593,5908.677987486796,8295.823229852607,Card,Technical Error,1,7,0
2851,12364,0.8856628321231099,8996.74365877283,3036.732528022884,UPI,Insufficient Funds,2,0,1
2852,11267,0.8332971892840855,7396.896860105964,7376.7559086556985,Card,Technical Error,0,0,0
2853,10231,0.4431819688716531,7041.264381372393,5101.890972265502,UPI,Expired Card,1,9,0
2854,11812,0.9413768916852873,11873.697066055209,5275.41545754016,UPI,Technical Error,2,19,0
2855,11612,0.6517825850196436,2136.7083279757653,5516.664293690934,UPI,Expired Card,2,18,0
2856,11326,0.6945731154071723,50305.71010310274,2265.2200891713437,Card,Insufficient Funds,4,0,0
2857,10330,0.8323612720139133,6390.169577787856,1108.6022517987083,NetBanking,Technical Error,2,1,0
2858,10560,0.6583231268111082,2916.2844649082435,14324.901747237132,Card,Network Error,0,22,1
2859,12996,0.7403186050156232,7979.708012533033,6427.417610992169,UPI,Insufficient Funds,1,16,0
2860,10247,0.8746506365502076,4032.1278622609043,2783.6634404055217,UPI,Technical Error,0,19,1
2861,10282,0.6331185288036992,2551.0814917505786,5525.669376419251,UPI,Technical Error,1,22,1
2862,11310,0.7751604248572042,3325.564272754902,4435.469536295865,UPI,Insufficient Funds,2,23,0
2863,10939,0.7498292873222657,9358.808188246197,1268.849296802834,UPI,Technical Error,4,18,0
2864,12079,0.7727674234192574,18463.515527379863,2126.3796540338744,UPI,Insufficient Funds,0,18,1
2865,11523,0.6145830193562211,17618.56952163965,11231.083943658841,Card,Network Error,1,5,0
2866,10529,0.5869808041210252,11733.812489090327,2965.2044709235547,Card,Technical Error,2,7,0
2867,10380,0.6681971366425076,16970.110094546722,4338.2714454991965,UPI,Insufficient Funds,0,16,1
2868,10062,0.6735774362425271,2819.1969265970733,10505.119504402,Card,Network Error,1,7,1
2869,10127,0.9228299870418306,8560.403106828411,2956.2706487078667,UPI,Bank Declined,1,1,0
2870,11551,0.6520681482689094,7910.825480045996,1174.5648448384331,UPI,Network Error,2,9,1
2871,12210,0.46590680715653743,8249.610535793272,3338.6124926704124,NetBanking,Bank Declined,1,18,0
2872,10294,0.815461084739608,6392.502375438823,1705.5688862816023,Card,Bank Declined,2,8,0
2873,10178,0.847209765234481,18029.26091061822,741.3136152411795,UPI,Bank Declined,0,12,1
2874,10228,0.6555571526242359,7204.308866266098,6654.4899327337025,NetBanking,Expired Card,1,23,1
2875,10882,0.7949226343788506,20126.700534252297,2306.943113142436,Card,Insufficient Funds,0,1,1
2876,10393,0.4912764175142181,37104.43156304746,150.61653714804297,Card,Insufficient Funds,1,1,0
2877,12739,0.6850686685369507,6613.42763895205,3841.1284913069035,Card,Insufficient Funds,1,0,1
2878,10071,0.8201031328590781,3724.270439927216,3888.701299233167,UPI,Insufficient Funds,3,1,0
2879,10317,0.8480177269738134,8500.51789209194,20968.691086113744,Card,Insufficient Funds,1,21,0
2880,10594,0.8186181421529858,5156.289917489807,2968.5668824347786,Card,Insufficient Funds,0,7,0
2881,10378,0.6776031494122446,4550.342571880683,8669.884259111894,Wallet,Insufficient Funds,1,4,1
2882,10906,0.7392110537727474,2781.0373856398637,5690.543833555865,UPI,Bank Declined,1,3,0
2883,10135,0.6233994568509773,18997.872818989174,1653.3813570341297,UPI,Insufficient Funds,1,10,0
2884,12777,0.5830000802301449,1767.7899599749544,4222.966713370833,Wallet,Insufficient Funds,0,19,0
2885,11401,0.5034723488986304,6450.058117707904,2529.0049039874325,UPI,Network Error,2,14,1
2886,11142,0.6785468923478584,8479.018522690356,1498.552522798382,NetBanking,Technical Error,1,2,1
